textId,index,content
i_2bc1c4ec96d1,131,今何時でしょうか。
i_9c1ee473c823,131,もうすぐ1時15分になります。
i_184d58b82367,131,じゃあ，早く帰らないと，午後の会議が始まりますね。
i_e5d570f0e0ab,132,今度の日曜日に遊園地へ行くつもりです。
i_8833ca51f5d0,132,明日，友達と映画を見に行くことにしました。
i_c6d59a09c76a,132,来月から給料が上がることになりました。
i_b226e82c18e0,132,馬さんの息子さんは今年小学校に入学するそうです。
i_e2d0a3ad0ced,132,今度のボーナスで車を買うつもりです。
i_5015eb017b10,132,へえ，いいですね。
i_8608d7b626aa,132,広州へは列車で行くんですか。
i_3880ded43d10,132,いいえ，飛行機で行くことにしました。
i_e37856b0f5a5,132,李さん，出張ですか。
i_7e2b3f9d4641,132,ええ，月曜から3日間，香港へ行くことになりました。
i_d8832eb911b7,132,ニュースによると，今年の冬はインフルエンザが流行するそうです。
i_fe76a4a480e2,132,そうですか。気をつけましょうね。
i_fe9dbbd1e9a7,132,李さん，今度の連休の予定は？
i_232b645a41b1,132,小野さんを北京のいろんな所へ案内するつもりです。
i_c3928467e0ec,132,天気は大丈夫でしょうか
i_2baa455ec9ae,132,天気予報によると，連休中はずっと晴れだそうですよ。
i_35ecf95b0880,132,小野さんは，友達の太田さんの家に行くそうです。わたしも一緒に行くことになったんですが，森さんは？
i_30b9a2f0f611,132,ぼくにもメールがあって，一緒にお邪魔することにしましたよ。
i_120020db4219,132,小野さんのメールによると，太田さんの家で餃子パーティーをするそうです。だから，わたしにも手伝って欲しいって言っていました。
i_4e611ce43356,132,餃子パーティー？それはいいですね。
i_a384eeca1110,132,ところで，太田さんって，どんな人ですか？
i_fce444ea4ac8,132,北京に来てから一度会ったことがありますが，とても気さくな人ですよ。スポーツ用品の会社で，宣伝を担当しているそうです。
i_49ebf3a2380d,132,じゃあ，これから一緒に仕事をすることになるかもしれませんね。
i_453d332780e1,132,ええ，だから，できるだけ連絡を取ろうと思っています。
i_f9280a4eb696,133,電車が急に止まりました。
i_adbb3fd285e5,133,部屋の電気が消えています。
i_90e10a83b6e6,133,森さんはボーナスを全部使ってしまいました。
i_babfe7572465,133,このケーキはとてもおいしそうです。
i_7517fa286347,133,あなたが窓を開けたんですか。
i_d88d76354efa,133,いいえ，風で開いたんです。
i_abcec83a9123,133,はさみはどこですか。
i_b27b7f7db0c4,133,引き出しに入っていますよ。
i_1f818f06150e,133,おじいさんにもらった腕時計が壊れてしまいました。
i_3f6d0756b073,133,それは残念ですね。
i_be5eaad708dd,133,雨が降りそうですね。
i_7bf6c10010e8,133,じゃあ，明日の運動会は中止かもしれませんね。
i_68374c98c440,133,ちょっと早く着いてしまったけど，森さんたちはもう来ているかしら。それにしても，大勢並んでいるわね
i_aa155ad4a7bd,133,李さん！
i_c61e0d77a963,133,小野さん，お久しぶりです。
i_e48e60f0b0f4,133,本当にお久しぶり。お元気そうですね。
i_6125b0a72155,133,ええ，小野さんも。
i_9e3b31bd2e85,133,すみません，小野さん，遅刻してしまいました。
i_1a5b9107bebe,133,相変わらずですね，森さん，でも，お元気そうで，何よりです
i_7aa6e2e078f6,133,小野さん，ずいぶん重そうなスーツケースですね。
i_f571004b5d93,133,そうですか？服や小物が入っていますが，中はほとんど空ですよ。北京は初めてなので，お土産をたくさん買って，入れようと思っているんです
i_836d6d7419c0,133,あれっ，トランクが開いていないな。
i_efa59b262572,133,運転手さんに開けてもらいましょう。
i_de6ab02f6c60,134,壁にカレンダーが掛けてあります。
i_0cf58e4ac25b,134,お客さんが来る前に，部屋を掃除しておきます。
i_2011c81341e6,134,太田さんは中国語で手紙を書いてみました。
i_995f9b0c0a3a,134,日本へ留学するために，お金をためています。
i_21c0d1eff3e2,134,森さん，車をどこに止めましたか。
i_70e29bfbea43,134,公園の前に止めてあります
i_fe2e76dd2f8f,134,森さん，会議の資料はどうしますか。
i_3510c8d0160f,134,10部コピーしておいてください。
i_af41a09828b9,134,カレーライスを作ってみました。食べてみてください
i_7a6378b51cfe,134,ああ，おいしそうですね，いただきます。
i_1fab3d634e96,134,太田さん，タバコをやめたんですか。
i_e246b01ed8f1,134,ええ，健康のためにやめました。
i_40bffb292070,134,小野さんを歓迎するために，とっておきのお店を予約しておきましたよ。
i_35c055169749,134,本当？ありがとうございます。
i_5eeb5c6ef097,134,北京ダックがおいしいお店なんですよ。
i_30a82a9e9557,134,うわあ，綺麗に焼いてありますね。
i_a042ad9eec7c,134,ええ。おいしそうな色でしょう。
i_8c530ab0fae2,134,おいしい！今まで，こんなにおいしいの食べたことありません。
i_001a7114e2b2,134,本場の料理は最高でしょう？
i_012350aa461c,134,ええ，最高！今度は自分で包んでみます。
i_ac7150ce31b3,134,他にも料理はたくさん頼んでありますからね。
i_078909a4d198,134,小野さん，今日はしっかり食べておいてください。明日からハードスケジュールで，あちこち行きますからね。
i_21225e23f9d9,134,こんなに残ってしまいました。もったいないですね。
i_f66c06fde76c,134,本当ですね。じゃあ，持ち帰りにしましょう。
i_5b107d479257,134,小野さん，カラオケも予約してあるんですが，どうしますか。
i_af8271bad03c,134,もちろん行きますよ。
i_2e21f3148796,135,明日雨が降ったら，マラソン大会は中止です。
i_279df3849280,135,日本へ帰っても，中国語の勉強を続けてください。
i_7b9cd5138328,135,今年の夏休みは3日だけです。
i_d8b133232091,135,会議室には李さんしかいません。
i_45bccc8baec1,135,大学を卒業したらどうしますか。
i_bc0e1b1357be,135,外国で働きたいです。
i_1dbc8dadccef,135,馬さんは元気がないね。何かあったのかな。
i_cfff0d73f3e1,135,いくら聞いても何も言わないんだよ。
i_4d08caaecf0e,135,李さん，資料はまだできませんか。
i_c27b7a7e913e,135,すみません，あと少しだけ待ってください。
i_cdd4646ea06c,135,このゴーカートは大人でも乗ることができますか。
i_2af8fb2bb2b1,135,いいえ，子供しか乗ることができません。
i_dc1563e50c4c,135,あのう，お酒があったら，少し入れてくれませんか。
i_b5121451de70,135,1杯だけでいいですか。
i_245843a75692,135,いえ，3杯ぐらい入れてください。
i_912894c1c3cd,135,李さん，餃子を作るのが上手ですね。
i_1477ec98629c,135,ええ，北京では，餃子はどの家でも，自分たちで作って食べます。小さな子供でも上手ですよ
i_27e6268f2150,135,わたし，本のとおりに作っても，中々うまくできないんですが，どうやったらおいしくなるんでしょうか。
i_35576fc5ee19,135,何度も作ると，段々上手になりますよ。
i_f7fdd88bf6de,135,もし時間があったら，また一緒に作りましょう。
i_f15486060ec2,135,準備ができたら，乾杯しましょう
i_5c460480ed5b,135,皆さんの健康を祝って，カンパーイ！
i_f313c17fe742,135,森さん，たくさん食べますね，私はいくら頑張っても，20個ぐらいしか食べることができません。
i_b019da63126a,135,ぼくは，小野さんが作った餃子だったら，30個は大丈夫ですよ
i_18400bc819b4,136,遅くなって，すみません。
i_0538f2154a02,136,この写真はパスポートの申請に使います。
i_4bdf6dc59ce7,136,張さんは毎日お酒を飲んでばかりいます。
i_5dcdbce7df2b,136,空港の入口に警官が立っているのが見えます。
i_795d678f5c9d,136,陳さん，明日のパーティーに行きますか。
i_3726632ebd1e,136,いいえ，明日は仕事で，行くことができません。
i_c435524bb096,136,わあ，とても小さいカメラですね。
i_f76fc6cf1835,136,ええ，これは軽くて，持ち歩くのにとても便利なんですよ。
i_30304e5ae9ad,136,何で野菜ばかり食べているんですか。
i_ff68e98fad02,136,今，ダイエット中なんです。
i_afa0a21f4554,136,李さんが呼んでいたのが聞こえましたか。
i_d9f876ea03fd,136,いいえ，聞こえませんでした。
i_c048f65fe85b,136,何か変な音が聞こえませんか？
i_92756da90cf4,136,凧の音ですよ。ほら，あそこで凧を揚げているのが見えるでしょう？
i_10d84b098ace,136,あら，ほんと。凧が鳴っているのが聞こえたんですね。
i_7ff725f1d5db,136,奥さんは，北京の生活に慣れるのに苦労しましたか。
i_591a682247ea,136,ええ。とにかく最初は言葉が通じなくて，とても困りました。
i_e019968e2254,136,今はどうですか。もうぺらぺらでしょう？
i_a9cc763ff512,136,いえ，まだまだです。でも，日常会話には困りません。
i_951efb923c82,136,買い物は？
i_cc46edc73a0e,136,自分で市場へ行きますよ。市場は食べ物の他にも色々売っていて，買い物に便利ですね。
i_f611e382e1ae,136,そうですね。でも，市場は量り売りのお店が多いでしょう？
i_7170ab1399bb,136,そうなんですよ。食べ物を買うのに，知っている言い方ばかり繰り返していました。だから，卵も1斤，リンゴも1斤…
i_c953ff70b34b,136,ところで，こちらへ来てから，ご主人とどこかヘ旅行に行きましたか。
i_b198efff7fa8,136,いいえ。主人は働いてばかりで，どこへも行かないんですよ。
i_0f4070fea5b7,137,優勝すれば，オリンピックに出場することができます。
i_e5516887ac0c,137,天安門へ行くなら，地下鉄が便利ですよ。
i_7d3e44efa57a,137,映画でも見に行きませんか。
i_90be09cba015,137,パーティーで，戴さんとか楊さんとか，色々な人に会いました。
i_a0dbf3753fe7,137,陳さんの携帯電話の番号が分からないんですが…
i_34cc214cfe85,137,李さんに聞けば，分かりますよ。
i_5a9bb6baaf1a,137,李さん，プールに行きませんか。
i_21b270cc074a,137,今日はちょっと用事があるんです。明日なら暇ですが…
i_87ee04877f33,137,最近，ちょっと太りました。
i_5fdbc123d11f,137,じゃあ，運動でもしたらどうですか。
i_8d0a13fd94b2,137,葉子さん，昨日バーゲンに行ったの？
i_9541c5d26ec8,137,うん，コートとか靴とか，いっぱい買っちゃった。
i_1fda239f14a9,137,「八達嶺」までどのぐらいですか。
i_7a958a2a4fe8,137,高速道路を利用すれば，だいたい1時間ぐらいです。鉄道なら2時間ちょっとですね。
i_cb1f2547641a,137,鉄道でも行くことができるんですか。
i_96ef1ef4c171,137,ええ，鉄道で行くなら，北京北駅が便利です。直通列車が出ていますから。
i_cb0e88ee1edb,137,「八達嶺」は万里の長城の観光スポットの1つです。北京から近くて，一番有名な場所です。
i_509da1e7ac46,137,テレビとか写真集とかで見たことがありますが，実際に見ると，本当に規模が大きいですね。さすが「世界遺産」です。
i_e42865a0c246,137,どうして「万里の長城」と言うんですか。
i_da46c5e4a802,137,長城の全長は5000キロメートル以上あります。中国では「1里」は0.5キロメートルですから，中国の単位に換算すれば，1万里を超えるんですよ。
i_196388a3121b,137,何かお土産を買おうと思うんですが…
i_5f7e6fd57eb2,137,お土産なら，Tシャツとかメダルとか，色々ありますよ。
i_a44fe4e8f704,137,そうですか。じゃあ，メダルでも買おうかな。
i_0598e4f42615,137,ゆっくり探せば，他にもいいお土産があると思いますよ。
i_15e6e22eb11e,138,戴さんは英語が話せます。
i_7c2f645daed7,138,よく見えるように，大きく書きました。
i_5626b942629c,138,けがが治って，歩けるようになりました。
i_3a53abea0c4a,138,陳さんは毎日英字新聞を読むようにしています。
i_37255eb91e93,138,戴さんはお寿司が食べられますか。
i_25bd1a336f11,138,ええ，大丈夫ですよ。わたしは何でも食べられます。
i_507569d5e8eb,138,李さん，2時ごろ会社を出ますよ。
i_9a9110e10453,138,はい，いつでも出られるように，準備してあります。
i_a3611e7d0c45,138,小野さん，着物を自分で着ることができますか。
i_e7b672157411,138,ええ，母に習って，着られるようになりました。
i_5432940f9db3,138,健康のために何かしていますか。
i_f796588d1244,138,ええ，毎朝1時間散歩するようにしています。
i_7907275a7bb9,138,この路地が「胡同」ですね。
i_3322b316b4f7,138,ええ，この辺は北京の伝統的な町です。人が実際に生活している所ですから，写真は撮らないようにしてくださいね。
i_77204db50888,138,分かりました。ところで，この道は通り抜けられますか。
i_429025a3d375,138,大丈夫です。入り組んでいますが，通り抜けられますよ。
i_54f92bb75e44,138,胡同は，古い北京が感じられて，楽しいですね。
i_80d0c1322823,138,ええ。だから，時間がある時や，外国人の友達が来た時は，胡同を歩くようにしているんですよ。
i_d318f719e816,138,小野さん，「油条」は食べられますか。
i_527b2d7d0f01,138,ええ，大好きです。
i_f6897637a263,138,熱いですから，火傷しないように気をつけてくださいね。
i_423a6196a287,138,最近，マンションやビルが建って，胡同がだいぶ減ってしまいました。
i_378bd7ad448e,138,なんだか残念ですね。
i_2a590d46c180,138,そうなんです。今では胡同が見られる場所は本当に少なくなりました。
i_5cc933a47e11,139,眼鏡を掛けて本を読みます。
i_7664695b5449,139,道路工事のために，道が込んでいます。
i_e40cc8f1f887,139,李さんは急いで帰っていきました。
i_b6aed3fd6ec3,139,去年，日本で歌舞伎を見てきました。
i_7d9746738857,139,森さんは傘を持っていきましたか。
i_15af99ae6d98,139,いいえ，持たないで出かけました。
i_f36625347ced,139,李さん，遅かったですね。
i_b6a85a7d124e,139,すみません。事故があったために，電車が遅れたんです。
i_700e47e8d431,139,ずいぶんたくさん人が乗ってきましたね。
i_597303ef534a,139,ええ，丁度通勤ラッシュの時間ですから。
i_4fb2fb68bec0,139,ちょっと手紙を出してきます。
i_92d39ead7d1b,139,じゃあ，これもお願いします。
i_55bcf4c2ce86,139,この門は，昔，火事のために2度も焼けたことがあるんですよ。
i_13659c353bfa,139,そうなんですか，それにしても立派な建物ですね。中に入れるんですか。
i_179c63789a35,139,ええ，入れますよ。チケットを買ってきましょうか。
i_e2ea23de75c3,139,かばんを持って入ることができませんから，ここに預けていきましょう。
i_8f9af702a85e,139,天安門からはいろんな建物が見渡せるんですか。
i_2bd2bc04734a,139,ええ，でも今朝は霧が掛かっているために，遠くまで見えないと思いますが…。
i_8bb34d285c76,139,ここは，別名「紫禁城」と言って，映画の舞台になった所です。
i_375024c63e4c,139,そうそう。私は映画を見て，絶対来たいと思っていたんです。せっかく北京へ来て，ここを見ないで帰ることはできませんよ。
i_aaba8612fb15,139,屋根が黄色で，とても綺麗ですね。
i_4651410a5b65,139,ええ，あれは「瑠璃瓦」と言います。青い空にとてもよく合いますね。
i_e1a929dc4126,139,李さん，あの建物をバックにして，一緒に写真を撮りませんか。
i_4e9e09b7cd6f,139,いいですね。
i_a33afb4cf276,140,これから友達と食事に行くところです。
i_5cdd2b4a6ac0,140,森さんは会議の資料を揃えているところです。
i_2facd1ce2626,140,馬さんは，今，空港に着いたところです。
i_ecdbd9a2486b,140,このモノレールは去年開通したばかりです。
i_6e3ad78ecac2,140,もしもし，森さん，今どこですか。
i_0d49f2a5e60a,140,これから家を出るところです。
i_66d16ed30be4,140,森さん，上海行きの最終便は何時か分かりましたか。
i_0789ad05941a,140,今調べているところです。少し待ってください。
i_8b39380084a8,140,来月，清水さんが結婚するのを知っていますか。
i_d2479e899597,140,ええ，たった今聞いたところです。
i_db17239ebc4f,140,李さん，この本はもう読み終わりましたか。
i_a7f6fa7505ec,140,いいえ，昨日読み始めたばかりです。
i_b568ea841034,140,すみません。お待たせして。
i_75becd2e2a80,140,いいえ，私たちも丁度前に着いたところです。
i_fb81659ccc0d,140,そうですか。よかった。チケットは？
i_5975c6a33ced,140,これから買うところです。
i_dddb2191dd92,140,じゃあ，ぼくが買ってきますよ。ここで待っていてください。
i_0fe9e99ac027,140,この劇場，新しいそうですね。
i_998373d7f7f8,140,ええ，去年改築したばかりです。それまでは，清の時代にできた建物を修理しながら使い続けていました。
i_20b12961d458,140,小野さん，いかがでしたか。
i_512e11a70cf3,140,すばらしかったです。見終わったばかりで，まだ耳の奥に音楽が残っています。
i_255d2c8083d5,140,あれっ，小野さんは？
i_d285d776e741,140,小野さんなら，あそこです。今，舞台の上で，役者さんと一緒に写真を撮っているところですよ。
i_920b050fd7eb,141,李さんは部長に褒められました。
i_d4bf25ab06ac,141,馬さんは森さんにカメラを壊されました。
i_befbe3ff6546,141,陳さんは飼っていた小鳥に逃げられました。
i_a58eb9741ed0,141,2010年に上海で万博が開かれます。
i_a2133cb4b13e,141,太田君，どうしたんだ。元気がないね。
i_b1612f11d563,141,ええ。部長に叱られたんです。
i_ab1c3cd71958,141,李さん，どうしたんですか。
i_76c5509275fd,141,昨日犬に手を噛まれたんです。
i_bf7e873c0a74,141,週末にキャンプに行きました。
i_fb7900f2dee4,141,へえ。楽しかったですか。
i_15f415f53b02,141,2日とも雨に降られて，大変でしたよ。
i_8f814154ae44,141,この車のデザインはとてもいいですね。
i_bc6c461c5d3a,141,ええ。日本の有名なデザイナーによって設計されました。
i_abdfcbb89177,141,あっ，森さん，お疲れ様でした。遅かったですね。
i_000464f0e7e7,141,いやあ，参りましたよ。タクシーで帰ってきたんですが，渋滞に巻き込まれて。北京の交通事情は大変ですね。
i_93060bfb9392,141,ええ，そうなんです。わたしも毎日，バスの中で足を踏まれていますよ。
i_4a7758fa75c7,141,森さん，支社長に呼ばれて何か言われたんですか。
i_c8ef688649cc,141,ええ。ＣＳ公司から依頼された調査のレポートが遅いって，叱られました。
i_118b30051710,141,CS公司調査報告書森健太郎
i_de6d91047eba,141,昨年発売された清涼飲料水は5種類あり，最も売れているのは，中国のＡ社によって開発された「爽快」である。
i_7b357a1e7573,141,定価が最も安く，子供からお年寄りまで，幅広い世代に人気がある。
i_b99149ca2251,141,一昨年，Ａ社と日本のＢ社によって北京に合弁会社が作られ，「爽快」は昨年から大量に製造されるようになった。
i_4fa441db9425,141,製造から出荷に至るまですべてコンピューターで管理され，大幅なコストダウンが図られているため，低価格が実現できたと考えられる。…
i_9c7fe6769a4e,141,清涼飲料水の市場は今後も成長が見込まれるが，新しい商品に求められるのは，魅力あるネーミングと洗練されたデザインである。…
i_a6221fe600bb,142,テレビをつけたまま，出かけてしまいました。
i_9e9fa6f528f1,142,目覚ましをかけておいたのに，今朝は起きられませんでした。
i_16cd1e193896,142,会議は5時までですから，もうすぐ終わるはずです。
i_26084acdbd0b,142,張さんは入院中ですから，旅行に行くはずがありません。
i_bf1f2fecbef0,142,昨日，窓を開けたまま寝たので，風邪を引いてしまいました。
i_5919aed681fe,142,それはいけませんね。お大事に。
i_b5e4b01d24da,142,すみません，このパソコン，電源を入れたのに動かないんですが…。
i_3184938e8d4a,142,ああ，そのパソコンは壊れているんです。
i_aff67a120ad5,142,森さんはどこですか。
i_e5572c48c9ee,142,1時間ほど前に会社を出ましたから，もう家に着いているはずです。
i_d851f6dcb376,142,太田さん，遅いですね。
i_e4bc4f86fa11,142,ええ。でも，太田さんは責任者ですから，遅れるはずはないんですが…。
i_1a88caeddffa,142,今，太田さんから電話があったんだけど，まだ企画案が届いていないそうだよ。
i_88b1821b078b,142,変ですね。森さんがおととい送ったはずですが。
i_0cfd5d22e4fa,142,ええ？おかしいな。そんなはずはないですよ。
i_240f6dfd4c3f,142,そうですよね。おととい送ったんですものね。
i_979c07497975,142,いえ，自分で届けたんです。西長安街の方へ行く用事があったので。
i_3e9078f6403e,142,じゃあ，太田さんに直接渡したんですか。
i_9c6eda43fafc,142,いえ，太田さんは外出中でしたから，会社の人に預けてきました。
i_26b07a8c21fd,142,すみません。企画案，届いていました。同僚が預かったままだったんです。
i_3de6caff70df,142,そうだったんですか。よかったです。
i_b7b355b8260d,142,せっかく来てくれたのに，留守にして，すみませんでした。
i_9afc53d84975,142,いえ，こちらこそ。連絡もせずに，訪ねてしまって。
i_550703f95b03,142,早速，企画案を検討してみます。来週中には，お返事できるはずです。
i_ce43b763afe5,142,宜しくお願いします。
i_ab6acdb917a1,143,陳さんは息子をアメリカに留学させます。
i_4244a1479b91,143,部長は太田さんにレポートを書かせました。
i_88c839a4747b,143,疲れました。少し休ませてください。
i_b82ce4917781,143,このボールペンはとても書き易いです。
i_f155a9192c08,143,今，子供を買い物に行かせています。
i_4d44c772f752,143,お手伝いですか。わたしもよく子供に家の仕事を手伝わせます。
i_5e9b1b1dd667,143,遠いですから，駅まで部下に送らせましょうか。
i_ff797c3eaa0b,143,大丈夫です。ありがとうございます。
i_2c630816f2a3,143,部長，気分が悪いので，早く帰らせてください。
i_87d3e6f20593,143,ええ，いいですよ。お大事に。
i_c694a90a1fa2,143,この駅は乗り換えが分かりにくいですね。
i_d325b65377ab,143,ええ，とても大きい駅ですからね。
i_97eeaf7b0615,143,ＣＳ公司のプレゼン，誰に行ってもらいましょうか。
i_40a8738dec6c,143,森君と李さんを行かせるつもりです。
i_1488784e8c8a,143,……言うまでもなく品質は重要ですが，ネーミングとデザインもとても大切です。まず，ネーミングですが，理解しやすくて単純なものがいいと考えます。しかも，多くの人に親近感を感じさせるものが理想的です。アルファベットは分かりにくいので，避けたほうがいいのではないでしょうか。
i_89d03dac2e15,143,では，ネーミングについて具体的に提案させてください。例えば，「动力」はどうでしょう？力強い感じを受けませんか。「Energy」や「Power」などの英語を使うこともできますが，英語が分からない人には商品のイメージが浮かびにくいと思います。……
i_c5bbcc6172ff,143,次に，デザインですが，やはりインパクトのあるものが必要です。そこで，今回，赤と黄色を使った斬新なデザインを考えてみました。今，デザイナーにいくつか試作させています……
i_e2e2c4ff2357,143,定価については，少し高いほうがいいと考えます。商品のイメージがぐっとよくなって，消費者が安心して買えると思います。……
i_5ff412b9a246,144,玄関のところにだれかいるようです。
i_2e82ca8cbc4b,144,小野さんは森さんが好きみたいです。
i_13fd35efa582,144,今度の社員旅行は韓国へ行くらしいです。
i_76e7e1019742,144,昼ご飯を食べ過ぎました。
i_6483bf745247,144,葉子さんは留学試験に合格したようですよ。
i_e30cf7a45da4,144,それはよかったですね。
i_a65282c5e239,144,毎日暑いですね。この暑さはいつまで続くんでしょう。
i_05f6a69a0535,144,天気予報によると，まだまだ続くみたいですよ。
i_f89e8c6a4b67,144,新しい遊園地は，とても人気があるみたいですね。
i_78ba20238ace,144,ええ。馬さんたちも来週行くらしいですよ。
i_5936a37dac3c,144,ゆうべ行ったビアガーデンは中々よかったですね。
i_8440ed594b30,144,ええ。でも，ちょっと飲み過ぎました。
i_6ad621ffddff,144,森さん，「动力」，売れ行きが好調のようですね。
i_56aaf0b1b755,144,ええ，お陰様で。とりあえず，北京と上海で売り出したんですが，結構評判がいいみたいなんですよ。
i_9174ad780c4b,144,どの辺が受けたんでしょうか。
i_8c24e7a0c7c2,144,何と言ってもおいしさですが，容器のデザインも好評らしいです。
i_06c3004e5d0b,144,デザインがしゃれていて，人気があるみたいですね。
i_2a6b60a445b1,144,そうなんです。それに，ネーミングも受けたようです。
i_e34c75dc5e4f,144,よかったですね。
i_c971da4b0115,144,ええ。ネーミングとデザインの重要さを実感しましたね。
i_02e494c2c821,144,評判がいいので，今度は，中国全土で売り出すようです。
i_6ae0bf8767bd,144,売れ行きがどうなるか，楽しみですね。
i_8d759a4dd472,144,売れ過ぎて，笑いが止まらなくなるかもしれませんよ。
i_94809150d773,144,そうだといいんですが…
i_3fa6a301680d,144,ＣＳ公司では，もう次の商品の開発を始めているらしいですよ。
i_0231ec671563,144,凄いパワーですね！
i_af95a37ba401,144,甘さが控えめで，確かにおいしいですね。
i_aa16fb8b43c0,144,それに，健康にもいいらしいですよ。
i_c8e43c643536,145,少子化が進んで，日本の人口は段々減っていくでしょう。
i_556b1e683241,145,ずっと本を読んでいたので，目が疲れてきました。
i_c63a349ebb18,145,おいしいし，手軽だし，わたしは冷凍食品をよく食べます。
i_bf7a4d8236fa,145,この本は読めば読むほど面白いです。
i_36f5149ce8d2,145,最近，中国へ旅行に行く日本人が増えてきましたね。
i_ed18e40c3e01,145,ええ，ホテルや交通の便がよくなりましたからね。
i_9efcafd42075,145,お母さん，雨が降ってきたよ。
i_5048f52d40aa,145,あら，大変。誠，洗濯物入れてよ。
i_5889ab2db22d,145,休みだし，天気もいいし，どこかに出かけませんか。
i_0079d5357236,145,いいですね，わたしはハイキングに行きたいです。
i_05c9e9a009cd,145,商品は安ければ安いほど売れるんでしょう？
i_57c83c64b03e,145,いいえ，品質が悪いと，安くても売れません。
i_fbb9441973f9,145,森さん，見えてきましたよ。あそこが上海の中心地です。
i_9a227d795315,145,ライトアップされていますね。うーん，見れば見るほど綺麗だなあ。
i_6271e636cc65,145,以前住んでいたことがあるんですが，とても住み易い所ですよ。
i_5e4915e2c4f7,145,陳さん上海に住んでいたんですか。
i_c5e373029b74,145,ええ。本当にいい所です。住めば住むほど，上海のよさが分かりますよ。
i_d5ecc9da7e0e,145,賑やかだし，高いビルが多いし，なんか東京に似ていますね。
i_9d68cda14f59,145,上海は急速に近代化が進んで，町並みが大きく変わってきましたからね。
i_80bbe80a691b,145,そう言えば，何年か前にリニアモーターカーが開通したんですよね。
i_6e1610a9b051,145,ええ。空港から市内までのアクセスがよくなりましたから，人も増えてきたし，これからもっと変わっていくと思いますよ。
i_958040faaf30,145,あら，雨が降ってきましたね。
i_a656b59ce2f2,145,酷くなりそうですね。ちょっと雨宿りしましょうか。
i_0f64e39e969e,145,ええ。じゃあ，この喫茶店に入りましょう。人も少ないし，店も綺麗だし。
i_c62ea648237a,145,そうですね。ところで，お腹がすいてきたんですが…
i_a40ee0441d1f,145,そうですか。じゃあ，何か軽く食べていきましょう。
i_542131f162c0,146,これは柔らかくて，丸で本物の毛皮のようです。
i_c05cf8e38ea5,146,この着物はいかにも日本らしい柄ですね。
i_56c3875771f7,146,明日の9時までにこの書類完成させなければなりません。
i_557c0277fd5f,146,私が留学している間に，家の周りもずいぶん変わりました。
i_1244d9c30fb2,146,この野菜，レモンのような味がしますね。
i_c52031b95190,146,ええ，本当に。丸で果物みたいですね。
i_53d702a6f769,146,うちの子供は将来，宇宙飛行士になりたいんだって。
i_8a9fbd126e84,146,いかにも子供らしい夢ね。
i_ebc8ad3b2bd5,146,この書類，いつ発送しますか。
i_6f7c532cbe5b,146,そうですね。今月の末までに届くように出してください。
i_dc1a1140f8d8,146,オートバイを買うそうだね。高いだろう。
i_f308fe47d433,146,うん，学校が休みの間，アルバイトをするつもりなんだ。
i_34970202300d,146,陳さん，今日中に事務所の候補地を探すんですよね。
i_7b9cd43f2ce6,146,ええ，来月の初めまでには，開設の準備を済ませたいので。
i_9799af9bdedd,146,ここ，いいんじゃないですか？
i_d617cdc5a0fc,146,うーん，でも，なんだか教室みたいな所ですね。
i_5ff1dd92ef9e,146,広くて，明るくて，交通の便もいいし，働き易いと思いますよ。
i_40a5609c1b7f,146,さっきのはもっと広かったんじゃないですか。
i_1a34632c3e89,146,でも，ちょっとうるさかったですね，部屋の中を見ている間，そこでずっと車の音がしていましたよ。
i_03d7a7ddfa3e,146,そうですね…。じゃあ，ここにしましょうか。
i_4fceb6b5817e,146,この辺は「外灘」と言って，古い建物が多いんです。
i_87ed5f456fbe,146,ここが「外灘」ですか，丸でヨーロッパの町並みを見ているようですね。中国にいる間に，一度は来たいと思っていたんです。
i_cc4011905c80,146,出発までに時間がありますよね。どこかちょっと寄りませんか。
i_625c78dfb0be,146,じゃあ，南京路へ行きましょう，いかにも上海らしい所ですよ。
i_06d0d22862fb,147,周先生は明日日本へ行かれます。
i_2e6f3423f2fd,147,お客様はもうお帰りになりました。
i_35a0533289ed,147,どうぞお座りください。
i_c3a2e2c36c77,147,先生，何を召し上がりますか。
i_ec4940b6e973,147,お土産はもう買われましたか。
i_dbbe59abdff1,147,はい，買いました。
i_72f3f1eeff22,147,もうその資料をご覧になりましたか。
i_0a6986632fcb,147,いえ，まだです。忙しくて，読む暇がありませんでした。
i_b4b968e50b8d,147,あのう，靴売り場は何階ですか。
i_de9a5e7e5a18,147,4階です。エスカレーターをご利用ください。
i_5a7a7002c1e6,147,小野さん，木村部長，何時に戻るっておっしゃいましたか。
i_311a34eb9115,147,木村部長ですか。先ほど戻っていらっしゃいましたよ。
i_2e30d048b88a,147,お食事はもうお済みになりましたか。
i_af811c2557bf,147,うん，飛行機の中で食べてきたよ。
i_e8db2aa07b98,147,では，まずホテルにチェックインなさいますか，それとも，先に事務所をご覧になりますか。
i_70ca34043089,147,そうだな，事務所へ直行しようか。早く見てみたいからな。
i_66eb13dce7cf,147,こちらのドアからお入りください。
i_e212aaef688a,147,広くて明るいね。あの絵は？
i_6a97fea64650,147,ああ，あれは日中商事の社長がくださった絵です。
i_1f3b1621faa0,147,あっ，そう，中々いいじゃないか。
i_89ad3e6d81eb,147,はい，ところで，社長がおっしゃっていたスタッフの件ですが，李さんに上海に来てもらおうと思うんですが…
